,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
284,0.51,0.846,3,-4.595,1,0.0461,0.0101,0.0,0.208,0.475,139.927,audio_features,2fVHrSxsQbJUuj9MW9zG1e,spotify:track:2fVHrSxsQbJUuj9MW9zG1e,https://api.spotify.com/v1/tracks/2fVHrSxsQbJUuj9MW9zG1e,https://api.spotify.com/v1/audio-analysis/2fVHrSxsQbJUuj9MW9zG1e,226733,4
285,0.724,0.469,11,-7.216,1,0.0303,0.527,0.0,0.113,0.448,104.98,audio_features,3ciQQMSy1lKDqJbwU9l1LT,spotify:track:3ciQQMSy1lKDqJbwU9l1LT,https://api.spotify.com/v1/tracks/3ciQQMSy1lKDqJbwU9l1LT,https://api.spotify.com/v1/audio-analysis/3ciQQMSy1lKDqJbwU9l1LT,205714,4
286,0.651,0.964,10,-7.215,1,0.159,0.115,0.0,0.578,0.356,74.98,audio_features,5FUqfbY84XmvhOR71Ls1bW,spotify:track:5FUqfbY84XmvhOR71Ls1bW,https://api.spotify.com/v1/tracks/5FUqfbY84XmvhOR71Ls1bW,https://api.spotify.com/v1/audio-analysis/5FUqfbY84XmvhOR71Ls1bW,196000,4
287,0.822,0.575,6,-4.587,0,0.0464,0.0182,4.45e-05,0.109,0.286,110.028,audio_features,1eN1K7YPRButXU7Mq0V58N,spotify:track:1eN1K7YPRButXU7Mq0V58N,https://api.spotify.com/v1/tracks/1eN1K7YPRButXU7Mq0V58N,https://api.spotify.com/v1/audio-analysis/1eN1K7YPRButXU7Mq0V58N,184515,4
288,0.704,0.558,2,-7.273,0,0.0542,0.148,0.0,0.107,0.245,110.444,audio_features,4lLtanYk6tkMvooU0tWzG8,spotify:track:4lLtanYk6tkMvooU0tWzG8,https://api.spotify.com/v1/tracks/4lLtanYk6tkMvooU0tWzG8,https://api.spotify.com/v1/audio-analysis/4lLtanYk6tkMvooU0tWzG8,222091,4
289,0.329,0.235,10,-7.699,1,0.0303,0.918,0.0,0.137,0.22,171.006,audio_features,69vToJ9BMbbLlFZo7k7A7B,spotify:track:69vToJ9BMbbLlFZo7k7A7B,https://api.spotify.com/v1/tracks/69vToJ9BMbbLlFZo7k7A7B,https://api.spotify.com/v1/audio-analysis/69vToJ9BMbbLlFZo7k7A7B,204326,3
290,0.792,0.691,4,-7.073,1,0.0507,0.264,7.05e-06,0.0957,0.782,122.014,audio_features,4KmfgzXQ1trtD2eY7CtUAP,spotify:track:4KmfgzXQ1trtD2eY7CtUAP,https://api.spotify.com/v1/tracks/4KmfgzXQ1trtD2eY7CtUAP,https://api.spotify.com/v1/audio-analysis/4KmfgzXQ1trtD2eY7CtUAP,169249,4
291,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,audio_features,0E9ZjEAyAwOXZ7wJC0PD33,spotify:track:0E9ZjEAyAwOXZ7wJC0PD33,https://api.spotify.com/v1/tracks/0E9ZjEAyAwOXZ7wJC0PD33,https://api.spotify.com/v1/audio-analysis/0E9ZjEAyAwOXZ7wJC0PD33,184560,4
292,0.759,0.54,9,-6.039,0,0.0287,0.037,0.0,0.0945,0.75,116.947,audio_features,0TK2YIli7K1leLovkQiNik,spotify:track:0TK2YIli7K1leLovkQiNik,https://api.spotify.com/v1/tracks/0TK2YIli7K1leLovkQiNik,https://api.spotify.com/v1/audio-analysis/0TK2YIli7K1leLovkQiNik,190960,4
293,0.548,0.704,11,-4.838,0,0.0777,0.0168,2.25e-05,0.143,0.288,104.666,audio_features,7COfe3P7KgfwDwIRB8LIDw,spotify:track:7COfe3P7KgfwDwIRB8LIDw,https://api.spotify.com/v1/tracks/7COfe3P7KgfwDwIRB8LIDw,https://api.spotify.com/v1/audio-analysis/7COfe3P7KgfwDwIRB8LIDw,185040,4
294,0.666,0.855,9,-5.051,0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,audio_features,31AOj9sFz2gM0O3hMARRBx,spotify:track:31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/tracks/31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/audio-analysis/31AOj9sFz2gM0O3hMARRBx,268427,4
295,0.601,0.54,1,-7.032,0,0.0307,0.107,0.000126,0.174,0.291,76.007,audio_features,73aLVyylsbVVI0pIwp6daP,spotify:track:73aLVyylsbVVI0pIwp6daP,https://api.spotify.com/v1/tracks/73aLVyylsbVVI0pIwp6daP,https://api.spotify.com/v1/audio-analysis/73aLVyylsbVVI0pIwp6daP,218715,4
296,0.583,0.7,2,-4.969,0,0.211,0.4,0.0,0.183,0.553,103.072,audio_features,5kApwSRDqF5CKclVLw1FBM,spotify:track:5kApwSRDqF5CKclVLw1FBM,https://api.spotify.com/v1/tracks/5kApwSRDqF5CKclVLw1FBM,https://api.spotify.com/v1/audio-analysis/5kApwSRDqF5CKclVLw1FBM,194827,4
297,0.48,0.784,4,-2.749,1,0.0594,0.00657,1.79e-05,0.134,0.0965,134.876,audio_features,6He0K0vTMdPdbweh18nnrB,spotify:track:6He0K0vTMdPdbweh18nnrB,https://api.spotify.com/v1/tracks/6He0K0vTMdPdbweh18nnrB,https://api.spotify.com/v1/audio-analysis/6He0K0vTMdPdbweh18nnrB,256000,4
298,0.654,0.672,0,-5.258,1,0.0458,0.23,0.0,0.271,0.342,97.992,audio_features,2qwYI0iwHZbFXZzq0QGgMP,spotify:track:2qwYI0iwHZbFXZzq0QGgMP,https://api.spotify.com/v1/tracks/2qwYI0iwHZbFXZzq0QGgMP,https://api.spotify.com/v1/audio-analysis/2qwYI0iwHZbFXZzq0QGgMP,246960,4
299,0.46,0.785,1,-4.72,1,0.0642,0.0682,0.0,0.0971,0.464,97.948,audio_features,354DcqfZLjPzNZlSfR6o2R,spotify:track:354DcqfZLjPzNZlSfR6o2R,https://api.spotify.com/v1/tracks/354DcqfZLjPzNZlSfR6o2R,https://api.spotify.com/v1/audio-analysis/354DcqfZLjPzNZlSfR6o2R,188187,4
300,0.5,0.481,7,-2.61,1,0.0311,0.831,0.0,0.11,0.265,119.325,audio_features,4mYg2zR1yAdqy4Ialx1I6w,spotify:track:4mYg2zR1yAdqy4Ialx1I6w,https://api.spotify.com/v1/tracks/4mYg2zR1yAdqy4Ialx1I6w,https://api.spotify.com/v1/audio-analysis/4mYg2zR1yAdqy4Ialx1I6w,174608,3
301,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,audio_features,2LEF1A8DOZ9wRYikWgVlZ8,spotify:track:2LEF1A8DOZ9wRYikWgVlZ8,https://api.spotify.com/v1/tracks/2LEF1A8DOZ9wRYikWgVlZ8,https://api.spotify.com/v1/audio-analysis/2LEF1A8DOZ9wRYikWgVlZ8,248133,4
302,0.439,0.153,1,-8.95,1,0.0479,0.874,0.0,0.107,0.104,116.76,audio_features,4G92yYrUs0cvY7G41YRI0z,spotify:track:4G92yYrUs0cvY7G41YRI0z,https://api.spotify.com/v1/tracks/4G92yYrUs0cvY7G41YRI0z,https://api.spotify.com/v1/audio-analysis/4G92yYrUs0cvY7G41YRI0z,287693,3
303,0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,audio_features,3eR23VReFzcdmS7TYCrhCe,spotify:track:3eR23VReFzcdmS7TYCrhCe,https://api.spotify.com/v1/tracks/3eR23VReFzcdmS7TYCrhCe,https://api.spotify.com/v1/audio-analysis/3eR23VReFzcdmS7TYCrhCe,220781,4
304,0.52,0.119,0,-12.148,1,0.0407,0.922,0.0,0.0883,0.355,69.217,audio_features,27r2uANqwK7XbsiAZnzf9e,spotify:track:27r2uANqwK7XbsiAZnzf9e,https://api.spotify.com/v1/tracks/27r2uANqwK7XbsiAZnzf9e,https://api.spotify.com/v1/audio-analysis/27r2uANqwK7XbsiAZnzf9e,202496,4
305,0.798,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,0.842,101.956,audio_features,3HVWdVOQ0ZA45FuZGSfvns,spotify:track:3HVWdVOQ0ZA45FuZGSfvns,https://api.spotify.com/v1/tracks/3HVWdVOQ0ZA45FuZGSfvns,https://api.spotify.com/v1/audio-analysis/3HVWdVOQ0ZA45FuZGSfvns,219947,4
306,0.775,0.852,11,-4.813,1,0.0528,0.0892,2.35e-05,0.823,0.836,118.561,audio_features,0wQy2OO7jKjm0OOmA7gv3f,spotify:track:0wQy2OO7jKjm0OOmA7gv3f,https://api.spotify.com/v1/tracks/0wQy2OO7jKjm0OOmA7gv3f,https://api.spotify.com/v1/audio-analysis/0wQy2OO7jKjm0OOmA7gv3f,311440,4
307,0.7,0.781,6,-8.255,0,0.0507,0.0874,0.00342,0.059,0.385,108.695,audio_features,4BFMQ15vXr626UOoZL8bUI,spotify:track:4BFMQ15vXr626UOoZL8bUI,https://api.spotify.com/v1/tracks/4BFMQ15vXr626UOoZL8bUI,https://api.spotify.com/v1/audio-analysis/4BFMQ15vXr626UOoZL8bUI,289067,4
308,0.376,0.771,6,-5.8,1,0.0422,0.000874,8.98e-06,0.274,0.419,168.154,audio_features,61ks9qYaFaMxUGpYsl1BCF,spotify:track:61ks9qYaFaMxUGpYsl1BCF,https://api.spotify.com/v1/tracks/61ks9qYaFaMxUGpYsl1BCF,https://api.spotify.com/v1/audio-analysis/61ks9qYaFaMxUGpYsl1BCF,185358,4
309,0.407,0.466,7,-7.054,1,0.0311,0.561,0.00894,0.103,0.387,81.568,audio_features,0GiWi4EkPduFWHQyhiKpRB,spotify:track:0GiWi4EkPduFWHQyhiKpRB,https://api.spotify.com/v1/tracks/0GiWi4EkPduFWHQyhiKpRB,https://api.spotify.com/v1/audio-analysis/0GiWi4EkPduFWHQyhiKpRB,210173,4
310,0.624,0.628,7,-9.846,1,0.0303,0.434,0.0,0.179,0.783,108.102,audio_features,2LGL71GENQR0oC9jMwTTZY,spotify:track:2LGL71GENQR0oC9jMwTTZY,https://api.spotify.com/v1/tracks/2LGL71GENQR0oC9jMwTTZY,https://api.spotify.com/v1/audio-analysis/2LGL71GENQR0oC9jMwTTZY,225493,4
311,0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,0.195,137.972,audio_features,3ebXMykcMXOcLeJ9xZ17XH,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,https://api.spotify.com/v1/tracks/3ebXMykcMXOcLeJ9xZ17XH,https://api.spotify.com/v1/audio-analysis/3ebXMykcMXOcLeJ9xZ17XH,220883,4
312,0.578,0.888,9,-5.573,0,0.0506,0.217,0.000583,0.294,0.378,149.883,audio_features,3iKcDwqwMf6O547uQcyjaO,spotify:track:3iKcDwqwMf6O547uQcyjaO,https://api.spotify.com/v1/tracks/3iKcDwqwMf6O547uQcyjaO,https://api.spotify.com/v1/audio-analysis/3iKcDwqwMf6O547uQcyjaO,174400,4
313,0.587,0.918,4,-4.878,0,0.0581,0.0636,0.0,0.267,0.629,134.055,audio_features,6qOxF7JKKNegcuocn14ukr,spotify:track:6qOxF7JKKNegcuocn14ukr,https://api.spotify.com/v1/tracks/6qOxF7JKKNegcuocn14ukr,https://api.spotify.com/v1/audio-analysis/6qOxF7JKKNegcuocn14ukr,240747,4
314,0.646,0.741,5,-4.973,0,0.034,0.0275,0.0,0.312,0.571,123.077,audio_features,6h5PAsRni4IRlxWr6uDPTP,spotify:track:6h5PAsRni4IRlxWr6uDPTP,https://api.spotify.com/v1/tracks/6h5PAsRni4IRlxWr6uDPTP,https://api.spotify.com/v1/audio-analysis/6h5PAsRni4IRlxWr6uDPTP,203000,4
315,0.884,0.581,11,-8.813,1,0.0378,0.427,0.000206,0.0759,0.728,114.016,audio_features,34xGLuxM0rkxhCVyMSqwJO,spotify:track:34xGLuxM0rkxhCVyMSqwJO,https://api.spotify.com/v1/tracks/34xGLuxM0rkxhCVyMSqwJO,https://api.spotify.com/v1/audio-analysis/34xGLuxM0rkxhCVyMSqwJO,313684,4
316,0.496,0.739,6,-7.193,1,0.0415,0.0211,0.00444,0.106,0.378,132.41,audio_features,4JiEyzf0Md7KEFFGWDDdCr,spotify:track:4JiEyzf0Md7KEFFGWDDdCr,https://api.spotify.com/v1/tracks/4JiEyzf0Md7KEFFGWDDdCr,https://api.spotify.com/v1/audio-analysis/4JiEyzf0Md7KEFFGWDDdCr,336000,4
317,0.513,0.396,7,-13.061,1,0.0299,0.251,0.177,0.11,0.229,140.208,audio_features,6HSXNV0b4M4cLJ7ljgVVeh,spotify:track:6HSXNV0b4M4cLJ7ljgVVeh,https://api.spotify.com/v1/tracks/6HSXNV0b4M4cLJ7ljgVVeh,https://api.spotify.com/v1/audio-analysis/6HSXNV0b4M4cLJ7ljgVVeh,149880,4
318,0.375,0.893,2,-4.097,1,0.0406,0.000509,0.0,0.187,0.434,174.323,audio_features,7ygpwy2qP3NbrxVkHvUhXY,spotify:track:7ygpwy2qP3NbrxVkHvUhXY,https://api.spotify.com/v1/tracks/7ygpwy2qP3NbrxVkHvUhXY,https://api.spotify.com/v1/audio-analysis/7ygpwy2qP3NbrxVkHvUhXY,258773,4
319,0.488,0.728,7,-4.457,1,0.0827,0.0795,0.0,0.309,0.267,158.225,audio_features,1nWCCpZtykQD3gWpi53A3t,spotify:track:1nWCCpZtykQD3gWpi53A3t,https://api.spotify.com/v1/tracks/1nWCCpZtykQD3gWpi53A3t,https://api.spotify.com/v1/audio-analysis/1nWCCpZtykQD3gWpi53A3t,220151,4
320,0.448,0.646,9,-5.617,1,0.0461,0.0865,0.0,0.0852,0.523,90.53,audio_features,2Xwnft4tlrcQyc7szlUT4C,spotify:track:2Xwnft4tlrcQyc7szlUT4C,https://api.spotify.com/v1/tracks/2Xwnft4tlrcQyc7szlUT4C,https://api.spotify.com/v1/audio-analysis/2Xwnft4tlrcQyc7szlUT4C,232034,4
321,0.576,0.582,3,-8.274,1,0.0685,0.656,0.0,0.202,0.453,150.082,audio_features,6LgqZzaLhzRkHFyw8eTTBj,spotify:track:6LgqZzaLhzRkHFyw8eTTBj,https://api.spotify.com/v1/tracks/6LgqZzaLhzRkHFyw8eTTBj,https://api.spotify.com/v1/audio-analysis/6LgqZzaLhzRkHFyw8eTTBj,216332,4
322,0.736,0.688,2,-5.736,1,0.0478,0.207,0.499,0.402,0.36,102.009,audio_features,3SOp10shYtVHuZWxVGenUb,spotify:track:3SOp10shYtVHuZWxVGenUb,https://api.spotify.com/v1/tracks/3SOp10shYtVHuZWxVGenUb,https://api.spotify.com/v1/audio-analysis/3SOp10shYtVHuZWxVGenUb,178400,4
323,0.26,0.26,5,-10.669,1,0.0329,0.666,0.00447,0.175,0.318,172.655,audio_features,0h87GbMRuU8ENP8LmdeA22,spotify:track:0h87GbMRuU8ENP8LmdeA22,https://api.spotify.com/v1/tracks/0h87GbMRuU8ENP8LmdeA22,https://api.spotify.com/v1/audio-analysis/0h87GbMRuU8ENP8LmdeA22,180707,3
324,0.44,0.635,11,-6.385,1,0.0326,0.129,0.0,0.121,0.327,128.133,audio_features,1ahVFh0ViDZr8LvkEVlq3B,spotify:track:1ahVFh0ViDZr8LvkEVlq3B,https://api.spotify.com/v1/tracks/1ahVFh0ViDZr8LvkEVlq3B,https://api.spotify.com/v1/audio-analysis/1ahVFh0ViDZr8LvkEVlq3B,207095,4
325,0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.454,0.168,133.99,audio_features,23L5CiUhw2jV1OIMwthR3S,spotify:track:23L5CiUhw2jV1OIMwthR3S,https://api.spotify.com/v1/tracks/23L5CiUhw2jV1OIMwthR3S,https://api.spotify.com/v1/audio-analysis/23L5CiUhw2jV1OIMwthR3S,195707,4
326,0.327,0.295,4,-6.907,0,0.0313,0.775,0.0,0.107,0.143,148.574,audio_features,6gDXbcILAyBa2skSdbUYq7,spotify:track:6gDXbcILAyBa2skSdbUYq7,https://api.spotify.com/v1/tracks/6gDXbcILAyBa2skSdbUYq7,https://api.spotify.com/v1/audio-analysis/6gDXbcILAyBa2skSdbUYq7,243373,4
327,0.332,0.635,7,-5.653,1,0.0898,0.159,2.79e-06,0.0599,0.261,186.249,audio_features,6KI1ZpZWYAJLvmVhCJz65G,spotify:track:6KI1ZpZWYAJLvmVhCJz65G,https://api.spotify.com/v1/tracks/6KI1ZpZWYAJLvmVhCJz65G,https://api.spotify.com/v1/audio-analysis/6KI1ZpZWYAJLvmVhCJz65G,201493,3
328,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,audio_features,5xEM5hIgJ1jjgcEBfpkt2F,spotify:track:5xEM5hIgJ1jjgcEBfpkt2F,https://api.spotify.com/v1/tracks/5xEM5hIgJ1jjgcEBfpkt2F,https://api.spotify.com/v1/audio-analysis/5xEM5hIgJ1jjgcEBfpkt2F,244507,4
329,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,audio_features,2TYC9SaRhYypUQzB1ZVTG2,spotify:track:2TYC9SaRhYypUQzB1ZVTG2,https://api.spotify.com/v1/tracks/2TYC9SaRhYypUQzB1ZVTG2,https://api.spotify.com/v1/audio-analysis/2TYC9SaRhYypUQzB1ZVTG2,230760,4
330,0.762,0.692,5,-3.973,0,0.0438,0.113,0.0,0.094,0.397,114.906,audio_features,02XnQdf7sipaKBBHixz3Zp,spotify:track:02XnQdf7sipaKBBHixz3Zp,https://api.spotify.com/v1/tracks/02XnQdf7sipaKBBHixz3Zp,https://api.spotify.com/v1/audio-analysis/02XnQdf7sipaKBBHixz3Zp,208307,4
331,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,audio_features,5w9c2J52mkdntKOmRLeM2m,spotify:track:5w9c2J52mkdntKOmRLeM2m,https://api.spotify.com/v1/tracks/5w9c2J52mkdntKOmRLeM2m,https://api.spotify.com/v1/audio-analysis/5w9c2J52mkdntKOmRLeM2m,193227,4
332,0.687,0.745,6,-4.432,1,0.0379,0.178,1.59e-05,0.111,0.435,129.966,audio_features,1GEBsLDvJGw7kviySRI6GX,spotify:track:1GEBsLDvJGw7kviySRI6GX,https://api.spotify.com/v1/tracks/1GEBsLDvJGw7kviySRI6GX,https://api.spotify.com/v1/audio-analysis/1GEBsLDvJGw7kviySRI6GX,232120,4
333,0.754,0.854,5,-3.449,0,0.0608,0.177,0.0,0.0808,0.8,75.002,audio_features,222B3aljXx6fFwKmFjuBED,spotify:track:222B3aljXx6fFwKmFjuBED,https://api.spotify.com/v1/tracks/222B3aljXx6fFwKmFjuBED,https://api.spotify.com/v1/audio-analysis/222B3aljXx6fFwKmFjuBED,229720,4
334,0.692,0.809,2,-4.198,1,0.0602,0.524,0.0,0.147,0.864,123.911,audio_features,6LsAAHotRLMOHfCsSfYCsz,spotify:track:6LsAAHotRLMOHfCsSfYCsz,https://api.spotify.com/v1/tracks/6LsAAHotRLMOHfCsSfYCsz,https://api.spotify.com/v1/audio-analysis/6LsAAHotRLMOHfCsSfYCsz,190800,4
335,0.63,0.44,2,-7.186,1,0.0249,0.822,3.87e-06,0.0926,0.343,98.082,audio_features,1NrDot6zcivIjCVMFoe7uV,spotify:track:1NrDot6zcivIjCVMFoe7uV,https://api.spotify.com/v1/tracks/1NrDot6zcivIjCVMFoe7uV,https://api.spotify.com/v1/audio-analysis/1NrDot6zcivIjCVMFoe7uV,283707,4
336,0.508,0.35,9,-9.205,1,0.152,0.674,0.0,0.587,0.509,96.478,audio_features,0C9JPibPAdaBvt60rbwEsJ,spotify:track:0C9JPibPAdaBvt60rbwEsJ,https://api.spotify.com/v1/tracks/0C9JPibPAdaBvt60rbwEsJ,https://api.spotify.com/v1/audio-analysis/0C9JPibPAdaBvt60rbwEsJ,172063,4
337,0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126,audio_features,152lZdxL1OR0ZMW6KquMif,spotify:track:152lZdxL1OR0ZMW6KquMif,https://api.spotify.com/v1/tracks/152lZdxL1OR0ZMW6KquMif,https://api.spotify.com/v1/audio-analysis/152lZdxL1OR0ZMW6KquMif,219080,4
338,0.733,0.65,5,-3.539,1,0.0315,0.0703,6.59e-05,0.0829,0.348,110.003,audio_features,18AJRdgUoO9EYn11N7xzaT,spotify:track:18AJRdgUoO9EYn11N7xzaT,https://api.spotify.com/v1/tracks/18AJRdgUoO9EYn11N7xzaT,https://api.spotify.com/v1/audio-analysis/18AJRdgUoO9EYn11N7xzaT,209160,4
339,0.635,0.647,5,-5.864,1,0.0366,0.192,0.0,0.154,0.201,104.058,audio_features,6LtPIXlIzPOTF8vTecYjRe,spotify:track:6LtPIXlIzPOTF8vTecYjRe,https://api.spotify.com/v1/tracks/6LtPIXlIzPOTF8vTecYjRe,https://api.spotify.com/v1/audio-analysis/6LtPIXlIzPOTF8vTecYjRe,262693,4
340,0.414,0.15,0,-8.183,1,0.0391,0.932,0.0,0.15,0.249,124.034,audio_features,7bYZEi1c2NVS1VNyF3SEuC,spotify:track:7bYZEi1c2NVS1VNyF3SEuC,https://api.spotify.com/v1/tracks/7bYZEi1c2NVS1VNyF3SEuC,https://api.spotify.com/v1/audio-analysis/7bYZEi1c2NVS1VNyF3SEuC,200849,4
341,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,audio_features,0SiywuOBRcynK0uKGWdCnn,spotify:track:0SiywuOBRcynK0uKGWdCnn,https://api.spotify.com/v1/tracks/0SiywuOBRcynK0uKGWdCnn,https://api.spotify.com/v1/audio-analysis/0SiywuOBRcynK0uKGWdCnn,294573,4
342,0.581,0.717,4,-4.433,1,0.0318,0.0298,0.000186,0.243,0.316,107.884,audio_features,7GAaTpSoTWUTbP2Yxlt4Hd,spotify:track:7GAaTpSoTWUTbP2Yxlt4Hd,https://api.spotify.com/v1/tracks/7GAaTpSoTWUTbP2Yxlt4Hd,https://api.spotify.com/v1/audio-analysis/7GAaTpSoTWUTbP2Yxlt4Hd,236440,4
343,0.732,0.463,11,-6.972,0,0.0287,0.374,0.0,0.194,0.397,95.971,audio_features,5DqdesEfbRyOlSS3Tf6c29,spotify:track:5DqdesEfbRyOlSS3Tf6c29,https://api.spotify.com/v1/tracks/5DqdesEfbRyOlSS3Tf6c29,https://api.spotify.com/v1/audio-analysis/5DqdesEfbRyOlSS3Tf6c29,212607,4
344,0.536,0.708,6,-7.882,1,0.758,0.513,0.0,0.0951,0.09,78.33,audio_features,10bt2wAkFgCWRCEOyAyWT9,spotify:track:10bt2wAkFgCWRCEOyAyWT9,https://api.spotify.com/v1/tracks/10bt2wAkFgCWRCEOyAyWT9,https://api.spotify.com/v1/audio-analysis/10bt2wAkFgCWRCEOyAyWT9,322587,4
345,0.519,0.625,10,-5.909,1,0.0482,0.349,0.0,0.121,0.21,120.103,audio_features,65gLJGey4u4KFFqoC5fzFJ,spotify:track:65gLJGey4u4KFFqoC5fzFJ,https://api.spotify.com/v1/tracks/65gLJGey4u4KFFqoC5fzFJ,https://api.spotify.com/v1/audio-analysis/65gLJGey4u4KFFqoC5fzFJ,203187,4
346,0.434,0.872,0,-2.974,1,0.0702,0.0473,1.83e-06,0.396,0.732,71.515,audio_features,1L5tZi0izXsi5Kk5OJf4W0,spotify:track:1L5tZi0izXsi5Kk5OJf4W0,https://api.spotify.com/v1/tracks/1L5tZi0izXsi5Kk5OJf4W0,https://api.spotify.com/v1/audio-analysis/1L5tZi0izXsi5Kk5OJf4W0,213760,4
347,0.49,0.725,10,-3.304,1,0.0392,0.123,2.68e-05,0.0983,0.335,123.28,audio_features,30FURVTCpbKyykjSEQzGkH,spotify:track:30FURVTCpbKyykjSEQzGkH,https://api.spotify.com/v1/tracks/30FURVTCpbKyykjSEQzGkH,https://api.spotify.com/v1/audio-analysis/30FURVTCpbKyykjSEQzGkH,240440,4
348,0.705,0.806,9,-3.607,1,0.0309,0.0132,0.00428,0.0701,0.734,103.383,audio_features,4zQuwW24dweWcaX0fEJkP2,spotify:track:4zQuwW24dweWcaX0fEJkP2,https://api.spotify.com/v1/tracks/4zQuwW24dweWcaX0fEJkP2,https://api.spotify.com/v1/audio-analysis/4zQuwW24dweWcaX0fEJkP2,256947,4
349,0.643,0.871,1,-2.734,0,0.118,0.491,0.0,0.29,0.452,121.569,audio_features,6yLX8QnxlnEqZfs3YKCfjF,spotify:track:6yLX8QnxlnEqZfs3YKCfjF,https://api.spotify.com/v1/tracks/6yLX8QnxlnEqZfs3YKCfjF,https://api.spotify.com/v1/audio-analysis/6yLX8QnxlnEqZfs3YKCfjF,185187,4
350,0.736,0.688,2,-5.736,1,0.0478,0.207,0.499,0.402,0.36,102.009,audio_features,3SOp10shYtVHuZWxVGenUb,spotify:track:3SOp10shYtVHuZWxVGenUb,https://api.spotify.com/v1/tracks/3SOp10shYtVHuZWxVGenUb,https://api.spotify.com/v1/audio-analysis/3SOp10shYtVHuZWxVGenUb,178400,4
351,0.336,0.627,7,-7.463,1,0.0384,0.164,0.0,0.0708,0.35,150.273,audio_features,0bYg9bo50gSsH3LtXe2SQn,spotify:track:0bYg9bo50gSsH3LtXe2SQn,https://api.spotify.com/v1/tracks/0bYg9bo50gSsH3LtXe2SQn,https://api.spotify.com/v1/audio-analysis/0bYg9bo50gSsH3LtXe2SQn,241107,4
352,0.525,0.621,7,-7.364,1,0.116,0.0489,0.0,0.294,0.591,191.9,audio_features,0lizgQ7Qw35od7CYaoMBZb,spotify:track:0lizgQ7Qw35od7CYaoMBZb,https://api.spotify.com/v1/tracks/0lizgQ7Qw35od7CYaoMBZb,https://api.spotify.com/v1/audio-analysis/0lizgQ7Qw35od7CYaoMBZb,204093,4
353,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,audio_features,7LzouaWGFCy4tkXDOOnEyM,spotify:track:7LzouaWGFCy4tkXDOOnEyM,https://api.spotify.com/v1/tracks/7LzouaWGFCy4tkXDOOnEyM,https://api.spotify.com/v1/audio-analysis/7LzouaWGFCy4tkXDOOnEyM,207039,4
354,0.511,0.363,4,-7.65,0,0.041,0.816,0.0317,0.084,0.169,144.892,audio_features,7hDVYcQq6MxkdJGweuCtl9,spotify:track:7hDVYcQq6MxkdJGweuCtl9,https://api.spotify.com/v1/tracks/7hDVYcQq6MxkdJGweuCtl9,https://api.spotify.com/v1/audio-analysis/7hDVYcQq6MxkdJGweuCtl9,200379,4
355,0.39,0.335,6,-12.717,0,0.141,0.669,0.0,0.0958,0.295,77.975,audio_features,50lP2u9FBdxwP2mHdaQ3DR,spotify:track:50lP2u9FBdxwP2mHdaQ3DR,https://api.spotify.com/v1/tracks/50lP2u9FBdxwP2mHdaQ3DR,https://api.spotify.com/v1/audio-analysis/50lP2u9FBdxwP2mHdaQ3DR,249520,4
356,0.556,0.319,9,-8.251,1,0.0281,0.893,0.0,0.0996,0.294,135.187,audio_features,3bNv3VuUOKgrf5hu3YcuRo,spotify:track:3bNv3VuUOKgrf5hu3YcuRo,https://api.spotify.com/v1/tracks/3bNv3VuUOKgrf5hu3YcuRo,https://api.spotify.com/v1/audio-analysis/3bNv3VuUOKgrf5hu3YcuRo,285240,4
357,0.73,0.769,8,-5.114,1,0.0298,0.138,0.0,0.0473,0.507,104.948,audio_features,4OSBTYWVwsQhGLF9NHvIbR,spotify:track:4OSBTYWVwsQhGLF9NHvIbR,https://api.spotify.com/v1/tracks/4OSBTYWVwsQhGLF9NHvIbR,https://api.spotify.com/v1/audio-analysis/4OSBTYWVwsQhGLF9NHvIbR,228093,4
